centers,pdf
-89.0909090909091,0.0053151513808753085
-87.27272727272728,0.005376239546067269
-85.45454545454545,0.0054402137663076685
-83.63636363636364,0.005503706977373329
-81.81818181818181,0.005482863246467936
-80.0,0.0055896472832601815
-78.18181818181819,0.005598465784797078
-76.36363636363637,0.005730422635067377
-74.54545454545455,0.005779966580065581
-72.72727272727272,0.00581171318559841
-70.9090909090909,0.005883704225417808
-69.0909090909091,0.005946876763700307
-67.27272727272728,0.006036344470201919
-65.45454545454545,0.00612677419505301
-63.63636363636364,0.006163170555941659
-61.81818181818181,0.006257929363365409
-60.0,0.006297211779302496
-58.18181818181819,0.006308114653929933
-56.36363636363636,0.006439750831417071
-54.54545454545455,0.006464763308503543
-52.727272727272734,0.006525049791737603
-50.90909090909091,0.006575235082302127
-49.09090909090909,0.006596239149599101
-47.27272727272727,0.006621732635860313
-45.45454545454545,0.006701740495258708
-43.63636363636364,0.0067145674065851035
-41.81818181818182,0.006675124654256436
-40.0,0.0067123226971029844
-38.18181818181819,0.006690356611456531
-36.36363636363636,0.006670955908075357
-34.54545454545455,0.006681377773528054
-32.727272727272734,0.006564652880457851
-30.90909090909091,0.006613074470714996
-29.090909090909093,0.006510459180103828
-27.272727272727277,0.006463320280979323
-25.454545454545457,0.006458510189231925
-23.63636363636364,0.006403675143311582
-21.81818181818182,0.006350764134090199
-20.0,0.0062831021768434605
-18.181818181818187,0.006273481993348664
-16.363636363636367,0.006231313522363137
-14.545454545454547,0.006137196060505707
-12.727272727272734,0.006209988782283004
-10.909090909090914,0.006218326274645161
-9.090909090909093,0.006211431809807224
-7.272727272727273,0.0063021822074414745
-5.454545454545453,0.0063820297304482895
-3.6363636363636402,0.00647261979169096
-1.8181818181818201,0.006623496336167692
0.0,0.006680095082395414
1.818181818181813,0.00644183520450761
3.636363636363633,0.006115229974859254
5.454545454545453,0.00578365431707192
7.272727272727266,0.005590288628826501
9.090909090909086,0.005400931350370581
10.909090909090907,0.0052309747752958356
12.72727272727272,0.005117296273665651
14.54545454545454,0.005017086028928183
16.36363636363636,0.004889939270405284
18.18181818181818,0.004849855172510297
20.0,0.004755417037869707
21.818181818181813,0.004707476456787302
23.636363636363633,0.004673485141772353
25.454545454545453,0.004654405111174339
27.272727272727266,0.004592515264024479
29.090909090909086,0.004591072236500259
30.909090909090907,0.004538000890887296
32.72727272727272,0.004552270829737912
34.54545454545454,0.004551789820563172
36.36363636363636,0.00449406871959439
38.18181818181818,0.004465689178284739
40.0,0.00449422905598597
41.81818181818181,0.004427689453480291
43.636363636363626,0.00449406871959439
45.45454545454544,0.00452645667069354
47.272727272727266,0.004487334591148032
49.09090909090909,0.004497275447425989
50.90909090909091,0.004511224713493444
52.72727272727272,0.004507857649270266
54.54545454545453,0.004424322389257112
56.36363636363636,0.004543933337375754
58.18181818181819,0.004559806640142169
60.0,0.004583215753312842
61.81818181818181,0.00458786550866866
63.636363636363626,0.004661459912403857
65.45454545454544,0.004658253184572258
67.27272727272727,0.004754775692303387
69.0909090909091,0.004765999239713983
70.9090909090909,0.004786041288661477
72.72727272727272,0.004835104224484942
74.54545454545453,0.004893145998236883
76.36363636363636,0.004920723857588634
78.18181818181819,0.004925694285727613
80.0,0.004975879576292136
81.81818181818181,0.005100460952549757
83.63636363636363,0.0051817515030807915
85.45454545454544,0.005144232787451083
87.27272727272727,0.005293505968012016
89.0909090909091,0.005336957130130182
